3518	sejingkat	bersejingkat
3519	sek	tembakau
3520	sekaker	sekakar
3521	sekap	menyekap
3522	sekebun	kunang kunang
3523	sekedar	sekadar
3524	sekedidi	kedidi
3525	sekema	skema
3526	sekering	sekring
3527	sekh	syekh
3528	sekin	sikin
3529	sekonar	sekunar
3530	sekonyar	sekunar
3531	sekors	skors
3532	sekosol	sekesel
3533	seksama	saksama
3534	sekuas	lemon
3535	sekui	sekoi
3536	sekuik	naga
3537	selaber	selabar
3538	selaju	berselaju
3539	selampe	selampai
3540	selampek	selampai
3541	selampuri	selempuri
3542	Selan	Sailan
3543	selangka	tulang
3544	selangkup	menyelangkupi
3545	selapa	selepa
3546	selaya	burung
3547	selayut	selayun
3548	sele	selai
3549	selederi	seledri
3550	seledup	seludup
3551	seleler	berseleleran
3552	selembada	selempada
3553	selembana	menyelembana
3554	selembubu	halimbubu
3555	selempukau	silempukau
3556	selempuri	kain
3557	selender	silinder
3558	selendro	slendro
3559	selengat	selangat
3560	selenggara	menyelenggara
3561	selenting	menyelenting
3562	seleo	keseleo
3563	selepang	selempang
3564	selepat	berselepat
3565	selerak	berselerak
3566	seleweng	menyeleweng
3567	selibu	padi
3568	selibut	berselibut
3569	seligit	menyeligit
3570	selimbu	selibu
3571	selimpang	selempang
3572	selinap	menyelinap
3573	selindit	serindit
3574	selingar	menyelingar
3575	selingkup	menyelingkup
3576	selirat	berselirat
3577	selisik	menyelisik
3578	selisip	menyelisipkan
3579	selit	selit belit
3580	seliu	keseleo
3581	seliwer	berseliweran
3582	selodang	seludang
3583	Selon	Sailan
3584	selongkar	menyelongkar
3585	selonjor	berselonjor
3586	selonong	menyelonong
3587	selosoh	selusuh
3588	seloyong	seloyong seloyong
3589	seluduk	menyeluduk
3590	seludup	menyeludup
3591	selulur	terselulur
3592	selundup	menyelundup
3593	selungkap	jelungkap
3594	selungkup	menyelungkup
3595	selusup	menyelusup
3596	sema-sema	sema
3597	semalakama	malakama
3598	semanda	semenda
3599	semandarasa	semendarasa
3600	semandarasah	semendarasa
3601	semanja	semaja
3602	semayam	bersemayam
3603	sembat	menyembat
3604	sembawang	semawang
3605	sembelih	menyembelih
3606	semberani	sembrani
3607	semberono	sembrono
3608	sembilat	semilat
3609	sembilik	puru
3610	sembirat	sebacat
3611	semboja	kemboja
3612	sembrani	besi kuda
3613	semedera	samudra
3614	semejak	semenjak
3615	semejana	semenjana
3616	semek	demek
3617	semilir	silir
3618	sempada	ketam
3619	sempana	sempena
3620	sempil	menyempil
3621	sempoa	swipoa
3622	semsem	sengsem
3623	semudera	samudra
3624	semuntu	simuntu
3625	senario	skenario
3626	senawan	ular
3627	senawar	pinang
3628	sendalu	angin
3629	sendar	bersendar
3630	sendel	bersendel
3631	sending	zending
3632	senduk	sendok
3633	Senen	Senin
3634	sengam	menyengam
3635	senggah	sanggah
3636	senggang-tenggang	melepas
3637	senggara	selenggara
3638	senggau	bersenggau senggau
3639	senggayut	bersenggayut
3640	senggerahan	pesanggrahan
3641	sengget	menyengget
3642	senggiling	tenggiling
3643	senggol	bersenggol
3644	sengguk	menyengguk
3645	senggut	menyenggut
3646	sengih	menyengih
3647	sengkak	menyengkak
3648	sengkarut	bersengkarut
3649	sengkek	singkek
3650	sengkelat	sekelat
3651	sengkeling	bersengkeling
3652	sengkil	duduk
3653	sengsai	sansai
3654	sengsam	tersengsam
3655	sengsem	tersengsem
3656	senguk	senguk sengak
3657	sengut	tersengut sengut
3658	seniwan	seniman
3659	senjak	sejak
3660	senjuang	lenjuang
3661	senoyong	bersenoyong
3662	sensur	sensor
3663	sental	menyental
3664	sentap	sentak
3665	sentausa	sentosa
3666	senteri	santri
3667	sentiabu	setiabu
3668	sentiasa	senantiasa
3669	sentimentil	sentimental
3670	sentiung	sentiong
3671	sentrum	sentra
3672	sentuh	bersentuh
3673	sentuk	tersentuk
3674	senuhun	sinuhun
3675	senyak	senyap
3676	seok	terseok seok
3677	sepahit	manis
3678	sepai	bersepai
3679	sepakbor	sepatbor
3680	sepanduk	spanduk
3681	sepangkalan	sipangkalan
3682	sepasan	sepesan
3683	sepatung	sipatung
3684	sepekuk	spekuk
3685	sepel	menyepel
3686	seperitus	spiritus
3687	sepersi	asperses
3688	sepintas	lalu
3689	sepion	spion
3690	sepiritus	spiritus
3691	sepoi	sepoi sepoi
3692	sepon	spons
3693	sepora	spora
3694	seprei	seprai
3695	sepui	sepoi
3696	sepuk	menyepuk
3697	sepulih	akar
3698	sepura	spora
3699	sera	tersera sera
3700	serabai	serabi
3701	seraga	bantal
3702	serah	berserah
3703	serampat	sengkelit
3704	serampu	sumpah
3705	serandung	terserandung
3706	serangguh	seranggung
3707	seranggung	berseranggung
3708	serangsang	menyerangsang
3709	seranta	menyerantakan
3710	serap	serap mesra
3711	serapa	serapah
3712	serapat	akar
3713	serawan	rawan
3714	serbak	menyerbak
3715	serbi	serba
3716	serbu	menyerbu
3717	sereat	syariat
3718	seregang	berseregang
3719	sereh	serai
3720	serempet	menyerempet
3721	serengam	sengam
3722	serengeh	menyerengeh
3723	seresah	serasah
3724	sergam	tesergam
3725	sergap	menyergap
3726	serigading	srigading
3727	serigunting	srigunting
3728	Serikandi	Srikandi
3729	seringih	seringai
3730	serkai	menyerkai
3731	serlah	menyerlah
3732	sernak	menyernak
3733	serobok	berserobok
3734	serobot	menyerobot
3735	seroda	seruda
3736	serodok	seruduk
3737	serompok	terserompok
3738	serondeng	serundeng
3739	serondok	terserondok
3740	serondol	menyerondol
3741	serondong	menyerondong
3742	seropot	menyeropot
3743	serpa	serapah
3744	serpai	serpih
3745	serse	sersi
3746	sertu	menyertu
3747	seruak	menyeruak
3748	serual	seluar
3749	serudi	berserudi
3750	seruduk	menyeruduk
3751	serumat	akar
3752	serunda	menyerunda
3753	serundang	menyerundang
3754	seruni	serunai
3755	seruntun	akar
3756	seruyuk	menyeruyuk
3757	sesah	bersesah
3758	sesai	uang
3759	sesar	menyesar
3760	sesayup-sayup	mata
3761	setagi	setagen
3762	setakona	astakona
3763	setambuk	stambuk
3764	setambul	stambul
3765	setandar	standar
3766	setasiun	stasiun
3767	seteker	steker
3768	setempel	stempel
3769	seten	stengun
3770	seterap	setrap
3771	seteria	satria
3772	seterik	setrik
3773	seterika	setrika
3774	seteriman	setirman
3775	seterimin	setrimin
3776	seterip	setrip
3777	seterum	setrum
3778	seterup	setrup
3779	setewel	setiwel
3780	setinggil	sitinggil
3781	setinja	istinja
3782	setiwal	setiwel
3783	setoka	ikan
3784	setoker	stoker
3785	setoples	stoples
3786	setor	menyetor
3787	setormking	stromking
3788	setreng	streng
3789	setrimin	strimin
3790	setua	satwa
3791	setungging	bersetungging
3792	seturi	setori
3793	seujung	kuku
3794	seupaya-upayanya	seupaya upaya
3795	sewah	sewar
3796	sewaka	bersewaka
3797	sewat	menyewat
3798	si-	 sin
3799	sia	sia sia
3800	siah	bersiah
3801	siakon	bersiakon
3802	siarat	siarah
3803	siasah	siasat
3804	siat	menyiat
3805	sidaguri	seleguri
3806	sidai	menyidai
3807	sidekah	sedekah
3808	sidingin	sedingin
3809	sika	baju
3810	sikah	rupiah
3811	sikedidi	kedidi
3812	sikeduduk	senduduk
3813	sikejut	semalu
3814	sikeras	keras
3815	siketumbak	sikudomba
3816	sil-	 sin
3817	silaf	khilaf
3818	silah	sila
3819	silahkan	silakan
3820	silaturahim	silaturahmi
3821	silempukau	silampukau
3822	silik	menyilik
3823	sim-	 sin
3824	simak	menyimak
3825	simalu	semalu
3826	simbukan	kesimbukan
3827	simbur	bersimbur
3828	simpir	menyimpirkan
3829	sinandung	senandung
3830	sinatan	tamban
3831	sinau	sinau seminau
3832	sinda	sanda
3833	sineol	enkaliptol
3834	singgir	menyinggir
3835	singgit	bersinggit
3836	singgul	menyinggul
3837	singgung	bersinggungan
3838	singkawang	tengkawang
3839	singkeh	singkek
3840	singkir	menyingkir
3841	singkup	sekop
3842	singse	sinse
3843	singsing	menyingsing
3844	sintese	sintesis
3845	sinyalir	mensinyalir
3846	sipai	sipahi
3847	sipasin	sepasin
3848	sipilis	sifilis
3849	sipoa	swipoa
3850	siram	bersiram
3851	sirangkak	serangkak
3852	sirkit	sirkuit
3853	sirobok	serobok
3854	sirup	sirop
3855	sisih	menyisih
3856	sisip	menyisip
3857	sista	kista
3858	sistim	sistem
3859	sitar	siter
3860	sitawar	setawar
3861	sitir	menyitir
3862	siur	simpang simpang siur
3863	siwar	sewar
3864	Siwaratri	Syiwaratri
3865	skors	menskors
3866	sohor	kesohor
3867	sojah	soja
3868	soklat	cokelat
3869	soko	saka
3870	sokom	bersokom
3871	solat	salat
3872	solawat	selawat
3873	soldadu	serdadu
3874	sombol	menyombol
3875	sompak	sompok
3876	sompeng	sompek
3877	sompoh	menyompoh
3878	sompok	tersompok
3879	sondek	mayang
3880	sondol	sundul
3881	songel	tersongel
3882	sontek	menyontek
3883	soprano	sopran
3884	sorban	serban
3885	sorga	surga
3886	sorgawi	surgawi
3887	sorok	pintu
3888	sortir	menyortir
3889	sosoh	menyosoh
3890	sotor	sotoh
3891	soun	sohun
3892	sowang	soang
3893	spakbor	sepatbor
3894	spatbor	sepatbor
3895	spedometer	spidometer
3896	spektograf	spektrograf
3897	spektogram	spektrogram
3898	srempet	serempet
3899	stek	setek
3900	stemma	stema
3901	sten	stengun
3902	stepler	stapler
3903	stilir	menstilir
3904	stop	setop
3905	sua	bersua
3906	suai	bersuai
3907	sual	soal
3908	sualak	solak
3909	suang-suang	tidak
3910	suarga	surga
3911	suari	kasuari
3912	subhat	syubhat
3913	subyek	subjek
3914	subyektif	subjektif
3915	subyektivisme	subjektivisme
3916	suci kuman	suci hama
3917	sudagar	saudagar
3918	sudara	saudara
3919	sudur	sodor
3920	sufah	ahli
3921	sugar	menyugar
3922	sugra	kiamat
3923	sugun	sugun hantu
3924	suhun	sekar
3925	suipoa	swipoa
3926	suir	langsuir
3927	sujadah	sajadah
3928	suk	syok
3929	sukduf	sekedup
3930	sukur	syukur
3931	sulalat	sulalah
3932	sulu	suluh
3933	sulub	sulbi
3934	sulup	selup
3935	sumanda	semenda
3936	sumangat	semangat
3937	sumarak	semarak
3938	sumbar	bersumbar
3939	sumbel	sungsang
3940	sumpel	sumpal
3941	sunam	menyunam
3942	sundai	limau sundai
3943	sundik	sondek
3944	sundul	menyundul
3945	sunggit	menyunggit
3946	sungkal bajak	sungkal
3947	sungkap	tersungkap
3948	sungkit	bersungkit
3949	sungkuk	tersungkuk
3950	sunglap	sulap
3951	sungsum	sumsum
3952	sunnah	sunah
3953	suntik	menyuntik
3954	supai	sipahi
3955	supir	sopir
3956	supit	sumpit
3957	suraya	bintang
3958	surban	serban
3959	suren	surian
3960	suris	surih
3961	surung	sorong
3962	survai	survei
3963	susul	menyusul
3964	susup	susup sasap
3965	suten	bersuten
3966	swagriya	kredit
3967	swanggi	daun
3968	swarga	surga
3969	switer	sweter
3970	Syaban	Syakban
3971	syafkah	syafakat
3972	syagar	sakar
3973	syahada	syahda
3974	syahadan	syahdan
3975	syaikh	syekh
3976	syaitan	setan
3977	syajar	syajar khuldi
3978	syajarat	sejarah
3979	syakar	sakar
3980	syakduf	sekedup
3981	syamas	samas
3982	syamsiat	syamsiah
3983	syapaat	syafaat
3984	syaraf	saraf
3985	syarekat	syarikat
3986	syariah	syariat
3987	syorga	surga
3988	syubahat	syubhat
3989	syufaat	syafaat
3990	syuk	syok
3991	syurah	syarah
3992	syurga	surga
3993	taawud	taawuz
3994	tabe	tabik
3995	tabi	tabik
3996	tabok	menabok
3997	tabun	menabun
3998	tabur	bertabur
3999	tadung	tertadung
4000	taftah	tafeta
4001	tagak	menagak
4002	tagih	menagih
4003	tahadi	tadi
4004	tahalil	tahlil
4005	tahar	bertahar
4006	tahbis	menahbiskan
4007	tahnik	menahnik
4008	tahta	takhta
4009	taja	menaja
4010	takak	bertakak
4011	takeh	tekar
4012	takel	takal
4013	takuh	takuh takah
4014	takung	bertakung
4015	talai	lalai
4016	talar	bertalaran
4017	talek	talk
4018	tambal	tambal sulam
4019	tambat	bertambat
4020	tambuh	bertambuh
4021	tampek	campak
4022	tampel	menampel
4023	tampi	menampi
4024	tampik	menampik
4025	tanah warisan	tanah waris
4026	tanak	bertanak
4027	tanam	bertanam
4028	tanang	menanang
4029	tancang	menancang
4030	tancap	menancap
4031	tanda koma	koma
4032	tandang	bertandang
4033	tangas	bertangas
4034	tanggulang	menanggulangi
4035	tangkal	menangkal
4036	tangkap	bertangkap
4037	tangker	tanker
4038	tangkis	menangkis
4039	tangkut	tangkup
4040	tanjidur	tanjidor
4041	tantang	menantang
4042	taoke	tauke
4043	tapah	tapa
4044	tapi	tetapi
4045	tarang	menarang
4046	taras	teras
4047	tari kelewang	tari keris
4048	tari pedang	tari keris
4049	tari sikin	tari keris
4050	tarikat	tarekat
4051	tarip	tarif
4052	tarkasy	tarkas
4053	tarkhim	tarhim
4054	tarpentin	terpentin
4055	tarra	tara
4056	tarub	tarup
4057	taruko	teroka
4058	taruna	teruna
4059	tarung	bertarung
4060	tasbeh	tasbih
4061	tasdid	tasydid
4062	tasmak	tesmak
4063	tasyrik	hari
4064	tatai	bertatai tatai
4065	tatak	tatakan
4066	tatang	menatang
4067	tatap	tatap muka
4068	tatapan	tetampan
4069	tatih	bertatih tatih
4070	tating	menating
4071	taubat	tobat
4072	tauco	taoco
4073	taufan	topan
4074	tauge	taoge
4075	tauladan	teladan
4076	taulan	tolan
4077	taup	taut
4078	Tauret	Taurat
4079	Taurit	Taurat
4080	tawarikh	tarikh
4081	tayang	tayang bincang
4082	tayub	tayuban
4083	tazir	takzir
4084	tean	teyan
4085	tebah	menebah
4086	tebakang	tambakan
4087	tebar	bertebaran
4088	tebas	menebas
4089	tebera	tambera
4090	tebuan	tabuhan
4091	tebus	menebus
4092	tedarus	tadarus
4093	tedong	tedong tedong
4094	tegor	tegur
4095	teka	terka
4096	tekan	bertekan
4097	tekar	tekar takeh
4098	tekebur	takabur
4099	tekel	menekel
4100	tekoan	teko
4101	tektek	tetek
4102	tekua	takwa
4103	tekuk	tekuk lutut
4104	tekup	tekap
4105	telakan	telekan
4106	telan	menelan
4107	telapa	telap
4108	telapak	telapakan
4109	telayan	nelayan
4110	telegrap	telegraf
4111	telekan	bertelekan
4112	teleku	berteleku
4113	telekup	tekup
4114	telenan	talenan
4115	telepa	telap
4116	telerang	batu
4117	telgram	telegram
4118	telikung	menelikung
4119	telimpung	telempong
4120	telingkah	bertelingkah
4121	telingkuh	telingkah
4122	telingkung	telingkung daun
4123	telipuk	telepok
4124	telisik	selisik
4125	telor	telur
4126	telpon	telepon
4127	telukup	telungkup
4128	telungkup	bertelengkup
4129	telusuk	menelusuk
4130	telusur	menelusuri
4131	temadun	tamadun
4132	temahak	temaah
4133	temali	tali
4134	temara	terang temara
4135	temas	temas temas
4136	temasa	tamasya
4137	temasya	tamasya
4138	tematis	tematik
4139	tematu	tembatu
4140	temayun	ayun
4141	tembekar	tembikar
4142	tembel	timbil
4143	tembem	tembam
4144	tembiring	tembereng
4145	tembola	tombola
4146	tembu	kijang
4147	tembusu	tembesu
4148	temengalan	tengalan
4149	temenggung	tumenggung
4150	temokus	kemukus
4151	tempa	menempa
4152	tempalak	tempelak
4153	tempang	timpang
4154	tempatan	tempatan hati
4155	tempayang	kepayang
4156	tempek	tepek
4157	tempel	bertempel
4158	temperau	bertemperau
4159	tempiar	bertempiar
4160	temponek	tempunai
4161	tempong	menempong
4162	temporok	porok
4163	tempur	bertempur
4164	tempuras	temperas
4165	temu ireng	temu hitam
4166	temu lawas	temu lawak
4167	temu pauh	temu mangga
4168	temukus	kemukus
4169	temuni	tembuni
4170	tener	tiner
4171	tenggak	menenggak
4172	tenggek	bertenggek
4173	tengger	bertengger
4174	tenggiring	tenggiri
4175	tenggulung	senggulung
4176	tengkar	bertengkar
4177	tengker	tengger
4178	tengkik	tengkek
4179	tengkok	tengkuk
4180	tengkolak	tengkulak
4181	tengkurup	tengkurap
4182	tenguh	lenguh
4183	tenteng	menenteng
4184	tentera	tentara
4185	tentram	tenteram
4186	tepam	menepam
4187	tepekong	toapekong
4188	tepekur	tafakur
4189	tepet	tepek
4190	tepik	menepik
4191	tepinis	tempinis
4192	tepis	menepis
4193	terajang	terjang
4194	teralis	tarali
4195	teram	taram
4196	terambu	tambo
4197	teran	meneran
4198	terasul	tarasul
4199	terau	menerau
4200	teraweh	tarawih
4201	terem	trem
4202	teret	deret
4203	teriko	triko
4204	terjemah	menerjemahkan
4205	terkam	menerkam
4206	terkap	menerkap
4207	terlantar	telantar
4208	terobong	cerobong
4209	terobos	menerobos
4210	teroka	meneroka
4211	terompet	trompet
4212	terong	terung
4213	terongko	terungku
4214	terpa	menerpa
4215	terpedo	torpedo
4216	teruka	teruko
4217	testes	testis
4218	tetak	menetak
4219	tetampah	tampah
4220	tetapan	tetampan
4221	tetar	menetar
4222	tetas	menetas
4223	tetawak	tawak tawak
4224	teterapan	terapan
4225	tetibau	tetibar
4226	tetuhu	tuhu
4227	tezi	teji
4228	tigas	menigas
4229	tihang	tiang
4230	tijak	pijak
4231	tiku	tikung
4232	tikung	menikung
4233	tilap	menilap
4234	tilawat	tilawah
4235	tile	tule
4236	tilgrap	telegraf
4237	timbau	menimbau
4238	timbus	menimbus
4239	timpa	bertimpa timpa
4240	timpal	menimpali
4241	timpuh	bertimpuh
4242	tindan	bertindan
4243	tindas	menindas
4244	tindik	bertindik
4245	tindis	tindih
4246	tinggir	tengger
4247	tinggung	bertinggung
4248	tingkarah	tengkarah
4249	tingkeb	tingkeban
4250	tingker	tingkar
4251	tingkrang	bertingkrang
4252	tingkuh	bertingkuh
4253	tinjau	meninjau
4254	tinting	meninting
4255	tipak	tepak
4256	tipes	tifus
4257	tipus	tifus
4258	tirah	tetirah
4259	tiru	meniru
4260	tisik	menisik
4261	titar	bertitar titar
4262	titih	petitih
4263	titip	menitip
4264	toblos	coblos
4265	todong	menodong
4266	tofan	topan
4267	togan	menogan
4268	toge	taoge
4269	toke	tauke
4270	tolak ukur	tolok ukur
4271	tolap	bertolap
4272	tolerir	toleransi
4273	tomang	menomang
4274	tombong	tumbung
4275	tompang	tumpang
4276	tongkong	tongkol
4277	tongkrong	menongkrong
4278	tongol	menongol
4279	tongsan	pulang
4280	tongsil	tonsil
4281	tonton	menonton
4282	topah	tufah
4283	toreh	menoreh
4284	tores	toreh
4285	torne	turne
4286	towaf	tawaf
4287	toyah	toya
4288	toyoh	toya
4289	toyor	Jk menoyor
4290	tragik	tragis
4291	trakoma	trakom
4292	traktir	mentraktir
4293	tram	trem
4294	trampil	terampil
4295	transito	transit
4296	tras	teras
4297	trenggiling	tenggiling
4298	tribulan	triwulan
4299	triko	kain
4300	tril	bunyi geletar
4301	trindil	terindil
4302	tropi	trofi
4303	tuat	ketuat
4304	tuban	tuban tuban
4305	tubi	bertubi tubi
4306	tudak	todak
4307	tuduh	menuduh
4308	tuhur	tohor
4309	tujah	menujah
4310	tujuh bulan	menujuh bulan
4311	tujuh hari	menujuh hari
4312	tuku	tuku takal
4313	tular	menular
4314	tulis	bertulis
4315	tulung	tolong
4316	tumbak	tombak
4317	tumbalang	tembelang
4318	tumbuhan picisan	2picis
4319	tumpang	menumpang
4320	tumpang-tindih	bertumpang tindih
4321	tumpes	tumpas
4322	tumplek	tumplak
4323	tunang	bertunangan
4324	tundung	menundung
4325	tunggang-langgang	tunggang langgang
4326	tunggit	tunggik
4327	tunggu	bertunggu
4328	tungkat	tongkat
4329	tungkik	tukik
4330	tungkul	menungkul
4331	tungu	tungau
4332	tunjal	menunjal
4333	tunjam	menunjam
4334	tunjul	tonjol
4335	tuntut	menuntut
4336	tunu	menunu
4337	tupang	topang
4338	tursi	terusi
4339	tutu	bertutu
4340	tutuh	menutuh
4341	tutuk	menutuk
4342	uar	menguar
4343	ubah	berubah
4344	ubah bentuk	mengubah bentuk
4345	ubah suai	mengubahsuaikan
4346	ubal-ubal	ubel ubel
4347	ubang	mengubang
4348	ubat	obat
4349	ubaya	hubaya
4350	ubel	ubel ubel
4351	uber	menguber
4352	ubrak-abrik	mengubrak abrik
4353	ucek	mengucek
4354	ucus	usus
4355	udap	udap udapan
4356	udek	mengudek
4357	udema	edema
4358	udo	uda
4359	udur	uzur
4360	udut	mengudut
4361	uit	menguit
4362	uja	oja
4363	ukir	berukir
4364	ulak	ulak ulak
4365	ulayah	wilayah
4366	ulayat	wilayah
4367	ulem	mengulemi
4368	uler	ular
4369	ulik	mengulik
4370	umak	emak
4371	uman	menguman
4372	umbalang	kembalang
4373	umban	pengumban
4374	umbang-ambing	mengumbang ambingkan
4375	umbar	mengumbar
4376	umbara	embara
4377	umbun-umbun	ubun ubun
4378	umbur	umbul
4379	umbur-umbur	umbul
4380	umpet	mengumpet
4381	umpil	mengumpil
4382	umpun	rumpun
4383	umrat	umrah
4384	unak	onak
4385	uncit	uncang uncit
4386	uncue	honcoe
4387	uncui	honcoe
4388	undak	mengundak
4389	unduh	mengunduh
4390	ungam	mengungam
4391	ungap-ungap	mengap mengap
4392	unggah	mengunggah
4393	unggis	mengunggis
4394	unggit	unggat anggit
4395	ungguk	onggok
4396	ungkai	mengungkai
4397	ungkang-ungkang	ongkang ongkang
4398	ungkang-ungkit	unggang unggit
4399	ungkap	mengungkap
4400	ungkil	mengungkil
4401	ungkir	mungkir
4402	ungkit	ungkit ungkit
4403	ungkur	berungkur ungkuran
4404	ungsi	mengungsi
4405	universitet	universitas
4406	unjam	hunjam
4407	unjuk	mengunjuk
4408	unjung	kunjung
4409	unjur	belunjur
4410	untir	menguntir
4411	upak	mengupak
4412	upam	mengupam
4413	upau	pao pao
4414	upuk	ufuk
4415	urik	mengurik
4416	urit	urip
4417	usap	mengusap
4418	usir	mengusir
4419	usis	ucis
4420	ustad	ustaz
4421	usung	berusung
4422	utan	hutan
4423	Utarid	bintang
4424	utus	mengutus
4425	uwak	uak
4426	uyung	huyung
4427	Valentine	hari
4428	verba faktif	faktif
4429	vermak	permak
4430	verzet	verset
4431	vestibul	vestibula
4432	vestibulum	vestibula
4433	vignet	vinyet
4434	Visnu	Wisnu
4435	vrah	prahoto
4436	vrahoto	prahoto
4437	vulkanisir	vulkanisasi
4438	vulpen	pulpen
4439	waadah	waadat
4440	wabakdahu	wabakdu
4441	wadar	badar
4442	wadas	cadas
4443	wader	badar
4444	wahadah	wahdah
4445	wahadaniah	wahdaniah
4446	wahadat	wahdah
4447	wahadiah	wahdiah
4448	wahi	wahyu
4449	wahon	wagon
4450	waiduri	baiduri
4451	waja	baja
4452	wajit	wajik
4453	wakwak	wawa
4454	walat	kualat
4455	walimat	walimah
4456	walmana	walimana
4457	waqaf	wakaf
4458	war	uar
4459	wara	wara wara
4460	warakat	warkat
4461	warik	warak
4462	warkah	warkat
4463	warwar	uar uar
4464	was	waswas
4465	wasilat	wasilah
4466	wasir	bawasir
4467	waslah	wasal
4468	wassalam	wasalam
4469	waton	watan
4470	wawankata	wawancara
4471	wawansabda	wawancara
4472	wawas diri	mewawas diri
4473	wedam	weda
4474	wedar	mewedar
4475	weker	beker
4476	wenang	berwenang
4477	werak	werek
4478	werangka	warangka
4479	werda	wreda
4480	werdatama	wredatama
4481	wesi aji	besi aji
4482	widara	bidara
4483	wih	we
4484	wilahar	welahar
4485	wilayat	wilayah
4486	wilmana	walimana
4487	winter	wenter
4488	wirama	irama
4489	wirasat	firasat
4490	wirausaha	wiraswasta
4491	wiron	wiru
4492	wirwir	uir uir
4493	wodka	vodka
4494	won	Lampiran Mata Uang
4495	wregu	palem
4496	wuduk	uduk
4497	wulang	wulangan
4498	wurung	urung
4499	wutuh	utuh
4500	xi	ksi
4501	yargon	jargon
4502	Yehova	Yahwe
4503	yen	Lampiran Mata Uang
4504	yeyunum	jejunum
4505	yudo	judo
4506	yudoka	judoka
4507	yunior	junior
4508	yuri	juri
4509	yuyutsu	yuyitsu
4510	zabad	jebat
4511	zadah	haram
4512	zahir	lahir
4513	zarafah	jerapah
4514	zariat	zuriah
4515	zenggi	zanggi
4516	ziarat	ziarah
4517	zimi	kafir
4518	zinah	zina
4519	zirafah	jerapah
4520	zohor	zuhur
4521	Zohrat	Zohrah
4522	zone	zona
4523	zuadah	juadah
4524	Zuhara	Zohrah
4525	zurafah	jerapah
4526	zuriat	zuriah
4527	gelatuk	menggelatuk
4528	gelayangan	bergelayangan
4529	gelebar	tergelebar
4530	geleber	bergeleberan
4531	gelecik	menggelecik
4532	geledah	menggeledah
4533	geledang	menggeledang
4534	geleding	menggeleding
4535	geledur	menggeledur
4536	gelegak	bergelegak
4537	gelek	menggelek
4538	gelekak	menggelekak
4539	gelekek	menggelekek
4540	gelembai	kelambai
4541	gelembur	menggelembur
4542	gelempang	gelimpang
4543	gelenang	tergelenang
4544	gelendot	bergelendot
4545	gelenggang	gelinggang
4546	gelentar	geletar
4547	gelenting	menggelenting
4548	gelenyar	menggelenyar
4549	gelepai	menggelepai
4550	gelepar	bergeleparan
4551	gelepek	menggelepek
4552	gelepok	gelepot
4553	geler	gilir
4554	gelesek	geleser
4555	geleser	menggeleser
4556	gelesot	menggelesot
4557	geletak	menggeletak
4558	geletar	menggeletar
4559	geletek	gelitik
4560	geletik	menggeletik
4561	geletis	menggeletis
4562	geletuk	menggeletuk
4563	geliang	geliang geliut
4564	geliat	geliat geliut
4565	gelibir	menggelibir
4566	gelicik	tergelicik
4567	geliga	guliga
4568	geligis	menggeligis
4569	geligit	menggeligit
4570	gelimang	bergelimang
4571	gelimantang	menggelimantang
4572	gelimpang	bergelimpang
4573	gelimun	bergelimun
4574	gelincir	menggelincir
4575	gelincuh	tergelincuh
4576	gelinding	bergelindingan
4577	gelindung	gelendong
4578	gelingsir	bergelingsir
4579	gelinjang	menggelinjang
4580	gelintang	tergelintang
4581	gurem	guram
4582	gurik	menggurik
4583	gurit	menggurit
4584	gusur	menggusur
4585	instalatir	instalatur
4586	acan	mengacan
4587	amang	mengamang
4588	amung	teramung
4589	anggung	menganggung
4590	anja	beranja-anja
4591	apek	apak
4592	aras	arasy
4593	arik	mengarik
4594	asung	mengasung
4595	bada	bakda
4596	balun	membalun
4597	bangkang	terbangkang
4598	cakus	mencakus
4599	caos	caos bekti
4600	caruk	mencaruk
4601	cekit	mencekit
4602	cocol	mencocol
4603	cokok	mencokok
4604	cuca	mencuca
4605	daga	daga dagi
4606	dangka	berdangka
4607	gabai	gabai-gabai
4608	garah	garah-garah
4609	geligi	menggeligi
4610	getok	menggetok
4611	gual	menggual
4612	jantang	menjantang
4613	jolong	menjolong
4614	jura	menjura
4615	kabir	mengabir
4616	kabit	mengabit
4617	kalai	mengalai
4618	kandut	mengandut
4619	karu	berkaru
4620	kebyar	berkebyaran
4621	kekas	mengekas
4622	kelanjar	berkelanjaran
4623	keledar	berkeledar
4624	kelocak	mengelocak
4625	kelotok	mengelotok
4626	kemu	berkemu
4627	keropok	sekeropok
4628	kisik	kisikan
4629	kundang	mengundang
4630	kusu	berkusu-kusu
4631	kuti	menguti
4632	labang	melabang
4633	labu air	labu air ambon
4634	lampang	berlampang
4635	lantun	melantun
4636	layur	melayur
4637	lepoh	melepoh
4638	letai	letah-letai
4639	oyak	mengoyak-oyak
4640	pangkah	memangkah
4641	perap	memerap
4642	petal	memetalkan
4643	polah	berpolah-polah
4644	pumpun	berpumpun
4645	radin	padi radin
4646	randai	merandai
4647	rapu	merapu
4648	renta	merenta-renta
4649	ronce	meronce
4650	segak	menyegak
4651	sembam	menyembam
4652	sengker	menyengker
4653	sentak	menyentak
4654	sentung	santung
4655	serana	menyerana
4656	singsat	menyingsatkan
4657	sundak	menyundak
4658	taki	bertaki
4659	tangkil	menangkil
4660	tatar	menatar
4661	tawak	menawaki
